type	study.phs_accession	sample.sample_id	file_id	file_name	file_type	file_size	md5sum	experimental_strategy_and_data_subtypes	entityId	file_description	file_url_in_cds	submission_version	checksum_value	checksum_algorithm	crdc_id	file_mapping_level	release_datetime	is_supplementary_file
file	phs002371	HTA11_999999100_1		11991-NM-0024_S1_L005_R2_001.fastq.gz	FASTQ	2210693888	f25adccf91b39e6f222dc2318b4b4dfb	WXS; RNA-Seq	syn68381648									
file	phs002371	HTA11_999999106_2		11991-NM-0025_S1_L005_R1_001.fastq.gz	FASTQ	2255620998	02344036217b475a5c2eb6f20b19f898	WXS; RNA-Seq	syn68381154									
file	phs002371	HTA11_999999106_2		11991-NM-0025_S1_L005_R2_001.fastq.gz	FASTQ	2292033408	02b42105739f37dad93cb65b5bd8e2d0	WXS; RNA-Seq	syn68381161									
file	phs002371	HTA11_999999106_1		11991-NM-0026_S1_L005_R1_001.fastq.gz	FASTQ	2051494139	c7f72bc3633fe525bbee648656aa26c1	WXS; RNA-Seq	syn68381655									
file	phs002371	HTA11_999999106_1		11991-NM-0026_S1_L005_R2_001.fastq.gz	FASTQ	2090632629	00b8d8d1ffc07ca030d8f3cb1504fd76	WXS; RNA-Seq	syn68381662									
file	phs002371	HTA11_999999109_2		11991-NM-0027_S1_L005_R1_001.fastq.gz	FASTQ	2313456282	6ebb58cfbc8ba5215a652b08e107c564	WXS; RNA-Seq	syn68381170									
file	phs002371	HTA11_999999109_2		11991-NM-0027_S1_L005_R2_001.fastq.gz	FASTQ	2354938324	a57eff0beb649915062a75cda3d29ef2	WXS; RNA-Seq	syn68381184									
file	phs002371	HTA11_999999109_1		11991-NM-0028_S1_L005_R1_001.fastq.gz	FASTQ	1784347571	7c97f58a828a8455347117be4e263338	WXS; RNA-Seq	syn68381676									
file	phs002371	HTA11_999999109_1		11991-NM-0028_S1_L005_R2_001.fastq.gz	FASTQ	1831580284	39a4246baeffbb54ff7d88241364cdfb	WXS; RNA-Seq	syn68381689									
file	phs002371	HTA9_32_2		0000319997_R1.fastq.gz	FASTQ	8814419910	98929b5eed0f96f6e9df9ec726e68973	WXS; RNA-Seq	syn68527400									
file	phs002371	HTA9_32_2		0000319997_R2.fastq.gz	FASTQ	9847358241	31b1e547967c197a02ac314098c5dac6	WXS; RNA-Seq	syn68527421									
file	phs002371	HTA9_30_1		0000320079_R1.fastq.gz	FASTQ	7091766987	f0025b438231c88fde69f710bb6f1775	WXS; RNA-Seq	syn68527424									
file	phs002371	HTA9_30_1		0000320079_R2.fastq.gz	FASTQ	7809813345	24f71653b2c91dd2c5012e3aa8d36482	WXS; RNA-Seq	syn68527431									
file	phs002371	HTA9_30_24		0000320084_R1.fastq.gz	FASTQ	6239951778	1258919aa92efdf6bafbaff031514420	WXS; RNA-Seq	syn68527438									
file	phs002371	HTA9_30_24		0000320084_R2.fastq.gz	FASTQ	6887620234	8dd516f0c1410454c2a3ba88f671801e	WXS; RNA-Seq	syn68527455									
file	phs002371	HTA9_36_9		0000320130_R1.fastq.gz	FASTQ	11050539107	61745630f3b0a9fe70fee388a797aa5a	WXS; RNA-Seq	syn68527470									
file	phs002371	HTA9_36_9		0000320130_R2.fastq.gz	FASTQ	12025825888	0080353a252fde193403897a5575bf52	WXS; RNA-Seq	syn68527498									
file	phs002371	HTA9_34_4		0000320245_R1.fastq.gz	FASTQ	6522318552	19cd38ba37274817e37eaf7599bd63ea	WXS; RNA-Seq	syn68527503									
file	phs002371	HTA9_34_4		0000320245_R2.fastq.gz	FASTQ	7181196658	aa52be6ad01e1f446796f0f9fba1b543	WXS; RNA-Seq	syn68527518									
file	phs002371	HTA9_34_3		0000320296_R1.fastq.gz	FASTQ	9290850990	82ca0196d00785707d6528f2a1728c5d	WXS; RNA-Seq	syn68527542									
file	phs002371	HTA9_34_3		0000320296_R2.fastq.gz	FASTQ	9717443589	cdb4b3a05f17897dc49a61fc2753f2cb	WXS; RNA-Seq	syn68527555									
file	phs002371	HTA9_32_22		0000321910_R1.fastq.gz	FASTQ	10389780122	ef7930f809aed6189561017e87f17b4d	WXS; RNA-Seq	syn68527570									
file	phs002371	HTA9_32_22		0000321910_R2.fastq.gz	FASTQ	11842462437	80d58fea0806f1fd36b07a01bcf91e96	WXS; RNA-Seq	syn68527597									
file	phs002371	HTA9_34_25		0000321945_R1.fastq.gz	FASTQ	7531966922	a35334e6dbb118b4f478e231403b26fe	WXS; RNA-Seq	syn68527614									
file	phs002371	HTA9_34_25		0000321945_R2.fastq.gz	FASTQ	8329412786	b02b0e209f1e3a4d35756f9c43680e6b	WXS; RNA-Seq	syn68527644									
file	phs002371	HTA9_25_49		0000321969_R1.fastq.gz	FASTQ	8585479643	4b6efad8cd5cea448f74679de43eebdd	WXS; RNA-Seq	syn68527657									
file	phs002371	HTA9_25_49		0000321969_R2.fastq.gz	FASTQ	9595640341	b58669ee05ecbb98ffae14e01d8bd3ff	WXS; RNA-Seq	syn68527672									
file	phs002371	HTA9_25_20		0000321972_R1.fastq.gz	FASTQ	9997563945	c7fe3c4ad7cdd34b077636d2ec25a627	WXS; RNA-Seq	syn68527706									
file	phs002371	HTA9_25_20		0000321972_R2.fastq.gz	FASTQ	11110672779	c62e64416a435bc03526d840246465fd	WXS; RNA-Seq	syn68527732									
file	phs002371	HTA9_26_45		0000340451_R1.fastq.gz	FASTQ	9734927616	ec7d14da515524a3317e1a5dce95d248	WXS; RNA-Seq	syn68527766									
file	phs002371	HTA9_26_45		0000340451_R2.fastq.gz	FASTQ	10561228150	6e7e5b9a6395bb92f3f315789d99f60f	WXS; RNA-Seq	syn68527783									
file	phs002371	HTA9_26_21		0000340456_R1.fastq.gz	FASTQ	11653426535	04844dac0c2b6f87693f25782434fabc	WXS; RNA-Seq	syn68527809									
file	phs002371	HTA9_26_21		0000340456_R2.fastq.gz	FASTQ	13044975504	dfcca8bc9b265ccb14cddc903593d8da	WXS; RNA-Seq	syn68527854									
file	phs002371	HTA9_38_30		0000340461_R1.fastq.gz	FASTQ	6523323797	d1e375adeb6234c50470cedb74796bb0	WXS; RNA-Seq	syn68527858									
file	phs002371	HTA9_38_30		0000340461_R2.fastq.gz	FASTQ	7319254761	695055391c201c8ad610bc4def29aec5	WXS; RNA-Seq	syn68527873									
file	phs002371	HTA9_38_1		0000340463_R1.fastq.gz	FASTQ	11188898205	d4a6bdda5e57bd8c09fb26055bc2a736	WXS; RNA-Seq	syn68527915									
file	phs002371	HTA9_38_1		0000340463_R2.fastq.gz	FASTQ	12638215606	6b57c4e209d9115792ab9082abc2599e	WXS; RNA-Seq	syn68527960									
file	phs002371	HTA9_36_1		0000346152_R1.fastq.gz	FASTQ	7932790064	cfc030afceeda80295ee70acb4de1f95	WXS; RNA-Seq	syn68527994									
file	phs002371	HTA9_36_1		0000346152_R2.fastq.gz	FASTQ	8646203636	0c1b2e194fe8c0a57474d51773a07cd7	WXS; RNA-Seq	syn68528003									
file	phs002371	HTA9_1_163		LIB210623JG_369540_R1.fq.gz	FASTQ	1310477940	29ddd2995e597b7f06bb6f55ed5deb63	WXS; RNA-Seq	syn53252706									
file	phs002371	HTA9_1_163		LIB210623JG_369540_R2.fq.gz	FASTQ	1313052308	cbcdd13ae867fb47eb588e41575352aa	WXS; RNA-Seq	syn53252710									
file	phs002371	HTA9_28_30		0000261044_S1_R1_001.fastq.gz	FASTQ	1192313321	31103f93008f1ab29ff2406d3e2f2bdd	WXS; RNA-Seq	syn68527410									
file	phs002371	HTA9_28_30		0000261044_S1_R2_001.fastq.gz	FASTQ	1186094744	aa86860f9e216a1a3d4d90a47d1ea95e	WXS; RNA-Seq	syn68527412									
file	phs002371	HTA9_1_1		0000264005_S1_R1_001.fastq.gz	FASTQ	686595497	24e2fec8708e7761a1b8a0542681e242	WXS; RNA-Seq	syn68527416									
file	phs002371	HTA9_1_1		0000264005_S1_R2_001.fastq.gz	FASTQ	697061379	34d68ef3e550e264afd58fc83a6f0f91	WXS; RNA-Seq	syn68527422									
file	phs002371	HTA9_1_33		0000265302_S1_R1_001.fastq.gz	FASTQ	1583663007	23624f2933af6a0b3a171288fdf57f87	WXS; RNA-Seq	syn68527425									
file	phs002371	HTA9_1_33		0000265302_S1_R2_001.fastq.gz	FASTQ	1576165335	7786975a2f7a4bc630bd9c2682000cdd	WXS; RNA-Seq	syn68527426									
file	phs002371	HTA9_27_22		0000265770_S1_R1_001.fastq.gz	FASTQ	3100672591	e06f2f740430c786a87a8f96d5b02a1a	WXS; RNA-Seq	syn68527430									
file	phs002371	HTA9_27_22		0000265770_S1_R2_001.fastq.gz	FASTQ	3313601345	0b25824bb7376f7e090854d6b863fd35	WXS; RNA-Seq	syn68527435									
file	phs002371	HTA9_1_7		0000269958_S1_R1_001.fastq.gz	FASTQ	961672238	f1f3cf29326b931ccd053cb79df96075	WXS; RNA-Seq	syn68527436									
file	phs002371	HTA9_1_7		0000269958_S1_R2_001.fastq.gz	FASTQ	957219547	05d55d6925ec1ad63c629e0e14ab97ab	WXS; RNA-Seq	syn68527437									
file	phs002371	HTA9_1_21		0000269959_S2_R1_001.fastq.gz	FASTQ	756564543	5c512e0d761f8f76cbb497ef72402347	WXS; RNA-Seq	syn68527439									
file	phs002371	HTA9_1_21		0000269959_S2_R2_001.fastq.gz	FASTQ	752528814	76fa2328e0bc2ac0319d1a031dd585df	WXS; RNA-Seq	syn68527441									
file	phs002371	HTA9_27_21		0000303169_S1_R1_001.fastq.gz	FASTQ	3240621524	f689b9da0c6403caa3b32569f858a647	WXS; RNA-Seq	syn68527458									
file	phs002371	HTA9_27_21		0000303169_S1_R2_001.fastq.gz	FASTQ	3527158405	286ef5320da5130d2080a1c4ff4bec8d	WXS; RNA-Seq	syn68527461									
file	phs002371	HTA9_32_2		0000319997_S1_R1_001.fastq.gz	FASTQ	2798791532	f8ec46126654ee70dc48b03c73dda104	WXS; RNA-Seq	syn68527462									
file	phs002371	HTA9_32_2		0000319997_S1_R2_001.fastq.gz	FASTQ	3002199524	0655a1550caf96738028a2c7d9cd4840	WXS; RNA-Seq	syn68527468									
file	phs002371	HTA9_30_1		0000320079_S1_R1_001.fastq.gz	FASTQ	2202150117	f21d01e28138e925c1d7e7b870810aba	WXS; RNA-Seq	syn68527477									
file	phs002371	HTA9_30_1		0000320079_S1_R2_001.fastq.gz	FASTQ	2405024976	923e678c2f48b28b68c7e6bd223ae274	WXS; RNA-Seq	syn68527478									
file	phs002371	HTA9_30_2		0000320114_S1_R1_001.fastq.gz	FASTQ	2172522397	353a082b04b3ee4da18569ce3ea86ed4	WXS; RNA-Seq	syn68527484									
file	phs002371	HTA9_30_2		0000320114_S1_R2_001.fastq.gz	FASTQ	2352885302	5e353cc3ecffd1a3d1bd03ea26d32d08	WXS; RNA-Seq	syn68527492									
file	phs002371	HTA9_34_4		0000320245_S1_R1_001.fastq.gz	FASTQ	951376691	aae1deb97d4e51a46b68fb8a404f647d	WXS; RNA-Seq	syn68527497									
file	phs002371	HTA9_34_4		0000320245_S1_R2_001.fastq.gz	FASTQ	1063994504	976533499ce63d87bcb3e41ca9d40433	WXS; RNA-Seq	syn68527502									
file	phs002371	HTA9_34_3		0000320296_S1_R1_001.fastq.gz	FASTQ	2153468609	ecea133b7bc9cd6fa8796f981d301990	WXS; RNA-Seq	syn68527510									
file	phs002371	HTA9_34_3		0000320296_S1_R2_001.fastq.gz	FASTQ	2357319522	9bebb9e6d0c7b22091ed860e6b267111	WXS; RNA-Seq	syn68527515									
file	phs002371	HTA9_32_1		0000321912_S1_R1_001.fastq.gz	FASTQ	2324142947	f2410c2a237b623ae0999985e13821c4	WXS; RNA-Seq	syn68527527									
file	phs002371	HTA9_32_1		0000321912_S1_R2_001.fastq.gz	FASTQ	2548485570	c36962e573b20039ddd2152fe350678a	WXS; RNA-Seq	syn68527537									
file	phs002371	HTA9_1_86		0000321955_S1_R1_001.fastq.gz	FASTQ	2338393364	97c3ecdbc2fec6d01b969c43dca35020	WXS; RNA-Seq	syn68527538									
file	phs002371	HTA9_1_86		0000321955_S1_R2_001.fastq.gz	FASTQ	2605619118	9d2ca6e18c0f4c9417b1466fd13e1f54	WXS; RNA-Seq	syn68527546									
file	phs002371	HTA9_25_20		0000321972_S1_R1_001.fastq.gz	FASTQ	2214766112	c96ee96c1e7e8fa385287bc9878b286b	WXS; RNA-Seq	syn68527550									
file	phs002371	HTA9_25_20		0000321972_S1_R2_001.fastq.gz	FASTQ	2449424209	16e0a27c3fa3dbfb24b955f8f154a6d8	WXS; RNA-Seq	syn68527554									
file	phs002371	HTA9_25_23		0000321988_S1_R1_001.fastq.gz	FASTQ	2062596519	59d4b46b575a8963006e15e02d0dc192	WXS; RNA-Seq	syn68527561									
file	phs002371	HTA9_25_23		0000321988_S1_R2_001.fastq.gz	FASTQ	2287436293	96a69c464173fcc92b617139133295bf	WXS; RNA-Seq	syn68527563									
file	phs002371	HTA9_26_22		0000321995_S1_R1_001.fastq.gz	FASTQ	1474952548	7cbaaac2fe029900b5c79a92f89e13b2	WXS; RNA-Seq	syn68527567									
file	phs002371	HTA9_26_22		0000321995_S1_R2_001.fastq.gz	FASTQ	1632835218	27996da9c4a5757e10aa9b7269bf8534	WXS; RNA-Seq	syn68527571									
file	phs002371	HTA9_40_4		0000322035_S1_R1_001.fastq.gz	FASTQ	1997857928	2aaf444cde281fc148e0579d93059f95	WXS; RNA-Seq	syn68527574									
file	phs002371	HTA9_40_4		0000322035_S1_R2_001.fastq.gz	FASTQ	2269642023	5ca50f088fe3c1ca32096d54d0742162	WXS; RNA-Seq	syn68527580									
file	phs002371	HTA9_38_5		0000322041_S2_R1_001.fastq.gz	FASTQ	1881369872	1097cb473d0406e8467e716327cdfd85	WXS; RNA-Seq	syn68527594									
file	phs002371	HTA9_38_5		0000322041_S2_R2_001.fastq.gz	FASTQ	2123311319	cffcc6ce7990b94c0b02753ed9482825	WXS; RNA-Seq	syn68527602									
file	phs002371	HTA9_1_97		0000322075_S1_R1_001.fastq.gz	FASTQ	2403387455	ed709a6f0fabfbad9c7888702a6516d7	WXS; RNA-Seq	syn68527613									
file	phs002371	HTA9_1_97		0000322075_S1_R2_001.fastq.gz	FASTQ	2700562288	3246d5ae4be2c77c973a2a025cfa7470	WXS; RNA-Seq	syn68527629									
file	phs002371	HTA9_26_21		0000340456_S1_R1_001.fastq.gz	FASTQ	2001942799	9151df1b4044fa7df13d5fcdb06b1079	WXS; RNA-Seq	syn68527639									
file	phs002371	HTA9_26_21		0000340456_S1_R2_001.fastq.gz	FASTQ	2173545327	84fad0fc2edb683e2ece50419692a4a2	WXS; RNA-Seq	syn68527643									
file	phs002371	HTA9_38_1		0000340463_S2_R1_001.fastq.gz	FASTQ	1915215101	f45bfceff0b69bdcdb4ef9449a28c476	WXS; RNA-Seq	syn68527645									
file	phs002371	HTA9_38_1		0000340463_S2_R2_001.fastq.gz	FASTQ	2075039940	e77fe0d088fc49e3936f3423361245d6	WXS; RNA-Seq	syn68527648									
file	phs002371	HTA9_40_2		0000340469_S1_R1_001.fastq.gz	FASTQ	2013214601	1a04a3ebb4ace6a90e5bce926e5aa54e	WXS; RNA-Seq	syn68527650									
file	phs002371	HTA9_40_2		0000340469_S1_R2_001.fastq.gz	FASTQ	2211547387	4cea55dcd4388767b8b33e0c8c838f85	WXS; RNA-Seq	syn68527661									
file	phs002371	HTA9_36_1		0000346152_S1_R1_001.fastq.gz	FASTQ	1923272861	f2d780a3318c0e2dfe5a8d1a36150510	WXS; RNA-Seq	syn68527669									
file	phs002371	HTA9_36_1		0000346152_S1_R2_001.fastq.gz	FASTQ	2124124806	c04f5b386f01b92c1e361793ffc7e4bf	WXS; RNA-Seq	syn68527671									
file	phs002371	HTA9_41_1		0000366871_R1.fastq.gz	FASTQ	3093066556	5dedd7baed34076add9f84e64a6ffd28	WXS; RNA-Seq	syn68527675									
file	phs002371	HTA9_41_1		0000366871_R2.fastq.gz	FASTQ	3442818449	9bd7d947a1dec210d08f5399e02fa075	WXS; RNA-Seq	syn68527693									
file	phs002371	HTA9_23_1		0000367988_R1.fastq.gz	FASTQ	1626933115	ac1d68e1050f8cbe79b13b0303f4db4b	WXS; RNA-Seq	syn68527702									
file	phs002371	HTA9_23_1		0000367988_R2.fastq.gz	FASTQ	1831988133	662fc998e103ed066329a565fe693ed3	WXS; RNA-Seq	syn68527707									
file	phs002371	HTA9_16_41		0000368070_S1_R1_001.fastq.gz	FASTQ	1547503723	d3cae676aaa944ad57dc07026aad90a9	WXS; RNA-Seq	syn68527711									
file	phs002371	HTA9_16_41		0000368070_S1_R2_001.fastq.gz	FASTQ	1754168689	7e7d208b259e68dfb0e07d271613c972	WXS; RNA-Seq	syn68527719									
file	phs002371	HTA9_16_45		0000368112_S1_R1_001.fastq.gz	FASTQ	2375728373	3f800a692d81c92b106dd0d8ccc159d0	WXS; RNA-Seq	syn68527730									
file	phs002371	HTA9_16_45		0000368112_S1_R2_001.fastq.gz	FASTQ	2633642588	bf75db65a79f7a1f2fbe89e7dab15d16	WXS; RNA-Seq	syn68527741									
file	phs002371	HTA9_42_1		0000382506_R1.fastq.gz	FASTQ	2866026093	76fdd72709477ed066d790bf2d632004	WXS; RNA-Seq	syn68527757									
file	phs002371	HTA9_42_1		0000382506_R2.fastq.gz	FASTQ	3217094645	b6669768a9fcedbef048165e3e384c82	WXS; RNA-Seq	syn68527771									
file	phs002371	HTA9_42_3		0000382610_R1.fastq.gz	FASTQ	2044756355	442571fba624d8cd3706101b281f7e78	WXS; RNA-Seq	syn68527777									
file	phs002371	HTA9_42_3		0000382610_R2.fastq.gz	FASTQ	2325177053	3037337c532886e849c372dff2f73bc5	WXS; RNA-Seq	syn68527778									
file	phs002371	HTA9_17_41		0000382748_S1_R1_001.fastq.gz	FASTQ	2127291748	51eb529d9d2ce36ece25fe228e5c3596	WXS; RNA-Seq	syn68527780									
file	phs002371	HTA9_17_41		0000382748_S1_R2_001.fastq.gz	FASTQ	2368544663	92a261b2fdd0a181db4b878f3a01607f	WXS; RNA-Seq	syn68527790									
file	phs002371	HTA9_17_45		0000382837_S1_R1_001.fastq.gz	FASTQ	2302933157	af4b9b917d88c5318742c89018e3bda8	WXS; RNA-Seq	syn68527796									
file	phs002371	HTA9_17_45		0000382837_S1_R2_001.fastq.gz	FASTQ	2577738097	be3f4c1dd939d7e91e0c0dbe24cd0ce3	WXS; RNA-Seq	syn68527804									
file	phs002371	HTA9_18_41		0000382886_S1_R1_001.fastq.gz	FASTQ	2983104162	f8c0b78cde13e0e512c43b0d4eb69ec3	WXS; RNA-Seq	syn68527815									
file	phs002371	HTA9_18_41		0000382886_S1_R2_001.fastq.gz	FASTQ	3370078294	ab7607c2d8a4d79a78cd20fbffeaf3bd	WXS; RNA-Seq	syn68527828									
file	phs002371	HTA9_18_44		0000394763_S1_R1_001.fastq.gz	FASTQ	2101101226	169f7e445af1fd14bc24e5356e9144ac	WXS; RNA-Seq	syn68527837									
file	phs002371	HTA9_18_44		0000394763_S1_R2_001.fastq.gz	FASTQ	2422773525	ae091ec482b4f7f38056803f7f59964c	WXS; RNA-Seq	syn68527846									
file	phs002371	HTA9_43_1		0000394880_R1.fastq.gz	FASTQ	2578249702	d61c22243b16d62de04ebd1d16d41beb	WXS; RNA-Seq	syn68527849									
file	phs002371	HTA9_43_1		0000394880_R2.fastq.gz	FASTQ	2885575038	b289ae2b292d2c0f0be158bd05a37e86	WXS; RNA-Seq	syn68527865									
file	phs002371	HTA9_24_41		0000399183_R1.fastq.gz	FASTQ	2220353152	be653de80e58b7cefd482881008d11e8	WXS; RNA-Seq	syn68527867									
file	phs002371	HTA9_24_41		0000399183_R2.fastq.gz	FASTQ	2634130113	31b7908a972f34e33eb2d0eebe546b15	WXS; RNA-Seq	syn68527876									
file	phs002371	HTA9_43_2		0000404813_R1.fastq.gz	FASTQ	1367646712	56ca71df3b162cc82fb9cd9de7601d62	WXS; RNA-Seq	syn68527878									
file	phs002371	HTA9_43_2		0000404813_R2.fastq.gz	FASTQ	1740044479	34f5a7cae7d8e314c2c2cdce0983ce5b	WXS; RNA-Seq	syn68527890									
file	phs002371	HTA9_23_2		0000424110_R1.fastq.gz	FASTQ	1886048700	ef91c92ab5d269dc9e90e40cfbb70bc2	WXS; RNA-Seq	syn68527897									
file	phs002371	HTA9_23_2		0000424110_R2.fastq.gz	FASTQ	2206938378	df9bd6451c04197c4d13f192205a5f41	WXS; RNA-Seq	syn68527906									
file	phs002371	HTA9_14_92		0000424126_R1.fastq.gz	FASTQ	2936854319	9165130b8408d5916f5d566e91677971	WXS; RNA-Seq	syn68527926									
file	phs002371	HTA9_14_92		0000424126_R2.fastq.gz	FASTQ	3305631821	21d9f65ced8934ac30b5c355e2c80ad4	WXS; RNA-Seq	syn68527937									
file	phs002371	HTA9_24_2		0000434093_R1.fastq.gz	FASTQ	2207881347	75798c4b16a9a9c083d3af5c8fd22fdb	WXS; RNA-Seq	syn68527944									
file	phs002371	HTA9_24_2		0000434093_R2.fastq.gz	FASTQ	2487545440	9a0ab5a3acb2c999f32533077a9e5a14	WXS; RNA-Seq	syn68527955									
file	phs002371	HTA9_44_3		0000434105_R1.fastq.gz	FASTQ	1646364031	3f41833c64544215157c1136c0f0136c	WXS; RNA-Seq	syn68527957									
file	phs002371	HTA9_44_3		0000434105_R2.fastq.gz	FASTQ	1838550050	fe697b8ab33b8d7a8f77371131710e3a	WXS; RNA-Seq	syn68527985									
file	phs002371	HTA9_28_2		0000434424_R1.fastq.gz	FASTQ	977302428	ff53261e36500053b9c82443aaabb8fe	WXS; RNA-Seq	syn68527995									
file	phs002371	HTA9_28_2		0000434424_R2.fastq.gz	FASTQ	1145681757	77e89f6162718143da50c5e0af9176d7	WXS; RNA-Seq	syn68527998									
file	phs002371	HTA9_44_1		0000434568_R1.fastq.gz	FASTQ	1108393427	ae52a8faa38306db4224f6139405f47a	WXS; RNA-Seq	syn68528000									
file	phs002371	HTA9_44_1		0000434568_R2.fastq.gz	FASTQ	1276279046	67e555e448e43be790adc75dc174758e	WXS; RNA-Seq	syn68528001									
file	phs002371	HTA9_29_31		0000446970_R1.fastq.gz	FASTQ	808287451	dd272df79915ae785050b9d061fc58b5	WXS; RNA-Seq	syn68528002									
file	phs002371	HTA9_29_31		0000446970_R2.fastq.gz	FASTQ	943160370	eaa50fd7e4416839377cdf1f2d0eac9d	WXS; RNA-Seq	syn68528005									
file	phs002371	HTA9_29_32		0000447031_R1.fastq.gz	FASTQ	929586984	ac466b32e6daaf96ecd82783580ec933	WXS; RNA-Seq	syn68528012									
file	phs002371	HTA9_29_32		0000447031_R2.fastq.gz	FASTQ	1063574027	992e87e04a6ac1c0e8f0f718742be701	WXS; RNA-Seq	syn68528013									
file	phs002371	HTA9_45_1		0000447063_R1.fastq.gz	FASTQ	1487728666	740f7e4697fcc88b6db8fac8312650a3	WXS; RNA-Seq	syn68528017									
file	phs002371	HTA9_45_1		0000447063_R2.fastq.gz	FASTQ	1638461212	2bbfaae7c091c1d75fddb2ba3654305e	WXS; RNA-Seq	syn68528020									
file	phs002371	HTA9_45_2		0000447194_R1.fastq.gz	FASTQ	1345161496	9863506be11ff01e9aa84d06e9dc3a63	WXS; RNA-Seq	syn68528023									
file	phs002371	HTA9_2_1		01efb471-c8ae-47d8-b843-2f26ebb69c5a_R1.fq.gz	FASTQ	203265449	9c332e3218399e11fb99bf498d5bc961	WXS; RNA-Seq	syn68528024									
file	phs002371	HTA9_2_1		01efb471-c8ae-47d8-b843-2f26ebb69c5a_R2.fq.gz	FASTQ	205423069	fbe49af016d1a977bc3607b4696bf729	WXS; RNA-Seq	syn68528027									
file	phs002371	HTA9_1_21		1821cad7-d8f4-4381-8c7f-8205efcb364e_R1.fq.gz	FASTQ	169058473	3e3970a8af0d9be91063a9301be9e83e	WXS; RNA-Seq	syn68528028									
file	phs002371	HTA9_1_21		1821cad7-d8f4-4381-8c7f-8205efcb364e_R2.fq.gz	FASTQ	163129093	7c75e4ff8f3e5de87ebff491706aef02	WXS; RNA-Seq	syn68528029									
file	phs002371	HTA9_2_74		2c63b2ca-45a7-4f46-8c6f-61639eacc148_R1.fq.gz	FASTQ	3075765680	910fff01879571443f86a5aea4f594ad	WXS; RNA-Seq	syn68528035									
file	phs002371	HTA9_2_74		2c63b2ca-45a7-4f46-8c6f-61639eacc148_R2.fq.gz	FASTQ	3363933088	fad895a4345c86e1996101e59bd45353	WXS; RNA-Seq	syn68528044									
file	phs002371	HTA9_1_21		2e094978-ae36-4096-86ee-d3ebe47cb852_R1.fq.gz	FASTQ	175184219	536bacb518cee94073533a93518cce8f	WXS; RNA-Seq	syn68528041									
file	phs002371	HTA9_1_21		2e094978-ae36-4096-86ee-d3ebe47cb852_R2.fq.gz	FASTQ	177214595	a75d7c32af5b938716a49045027e0719	WXS; RNA-Seq	syn68528043									
file	phs002371	HTA9_1_33		337f017a-f1c5-4d4e-9dc0-9f706563883a_R1.fq.gz	FASTQ	367730256	f744f150aa7319398c3665f0ddd11957	WXS; RNA-Seq	syn68528046									
file	phs002371	HTA9_1_33		337f017a-f1c5-4d4e-9dc0-9f706563883a_R2.fq.gz	FASTQ	363103224	be3b4fce7583c02009cdf86939c545f2	WXS; RNA-Seq	syn68528047									
file	phs002371	HTA9_1_7		599c20d4-d14f-4a83-aa12-7504dbc5dd42_R1.fq.gz	FASTQ	215139320	23e9a8603180f7ae796ebdd42c27b1c2	WXS; RNA-Seq	syn68528048									
file	phs002371	HTA9_1_7		599c20d4-d14f-4a83-aa12-7504dbc5dd42_R2.fq.gz	FASTQ	207643130	f28df2a8c8e8343f3b15dd8e27186400	WXS; RNA-Seq	syn68528051									
file	phs002371	HTA9_3_70		63fcac29-e069-48cf-bb5e-004004c4d8c1_R1.fq.gz	FASTQ	357488452	f11a1dbe5ea2df349ce33821934542ed	WXS; RNA-Seq	syn68528054									
file	phs002371	HTA9_3_70		63fcac29-e069-48cf-bb5e-004004c4d8c1_R2.fq.gz	FASTQ	366319723	51f4287f7d1f0fb39b94a89d20275353	WXS; RNA-Seq	syn68528057									
file	phs002371	HTA9_1_86		721fcd40-ac1c-4fce-a3c4-9b66da43c2ca_R1.fq.gz	FASTQ	1969555746	afdb82587cd216c635efaf76ba8f5d21	WXS; RNA-Seq	syn68528066									
file	phs002371	HTA9_1_86		721fcd40-ac1c-4fce-a3c4-9b66da43c2ca_R2.fq.gz	FASTQ	2217149163	280b5f73cb0153eb98bf9089f3be9b8f	WXS; RNA-Seq	syn68528074									
file	phs002371	HTA9_1_7		73672db1-cfd6-4303-9075-11bc442c926b_R1.fq.gz	FASTQ	220614530	64afc4733fb35610a7d8fd71895f4112	WXS; RNA-Seq	syn68528072									
file	phs002371	HTA9_1_7		73672db1-cfd6-4303-9075-11bc442c926b_R2.fq.gz	FASTQ	223367748	ebda282de688f135dbea24b064c95daf	WXS; RNA-Seq	syn68528075									
file	phs002371	HTA9_2_1		783a5580-78e0-4ae0-95b5-e12f48f2eae2_R1.fq.gz	FASTQ	205694636	69c6974197b9be4fc804f1985041402d	WXS; RNA-Seq	syn68528077									
file	phs002371	HTA9_2_1		783a5580-78e0-4ae0-95b5-e12f48f2eae2_R2.fq.gz	FASTQ	206772510	17e2ca0d628f61b48baa76f51ff7c0aa	WXS; RNA-Seq	syn68528079									
file	phs002371	HTA9_2_1		847c9e66-6ba0-4872-9185-a10c81543098_R1.fq.gz	FASTQ	206179534	2c2ab0fa5c0f46d3fdeb5f00ae61c587	WXS; RNA-Seq	syn68528081									
file	phs002371	HTA9_2_1		847c9e66-6ba0-4872-9185-a10c81543098_R2.fq.gz	FASTQ	208247412	9c87f3a35794d59e1236049f746251b7	WXS; RNA-Seq	syn68528085									
